sample_id	original_name	habitat	GCfrac	basepairsHQ	basepairsRaw	insertsHQ	insertsRaw	nr_orfs	latitude	longitude	income_group	country
SAMEA3136711	SAMEA3136711	human gut	0.4450146961044313	3525818124	4803898057	21335158	25393304	155531	47.80151	13.04292	High income	Austria
SAMEA3136712	SAMEA3136712	human gut	0.4370652685698399	4558160843	6219475696	27685761	33052623	168183	47.80151	13.04292	High income	Austria
SAMEA3136713	SAMEA3136713	human gut	0.4822510605196222	2578733558	3746702709	16475431	20394068	272951	47.80151	13.04292	High income	Austria
SAMEA3136714	SAMEA3136714	human gut	0.4259113129297061	4303995402	5795884330	26257676	30352133	198597	47.80151	13.04292	High income	Austria
SAMEA3136715	SAMEA3136715	human gut	0.4522760870026723	3993424409	5505881633	25042210	30040470	192143	47.80151	13.04292	High income	Austria
SAMEA3136716	SAMEA3136716	human gut	0.4673770634615898	3333949634	4757719786	21256444	26092309	253076	47.80151	13.04292	High income	Austria
SAMEA3136717	SAMEA3136717	human gut	0.475546061409254	3566321142	5030679267	22482433	27290053	231783	47.80151	13.04292	High income	Austria
SAMEA3136718	SAMEA3136718	human gut	0.484717766756833	3275283080	4673816036	21229594	25864538	338677	47.80151	13.04292	High income	Austria
SAMEA3136719	SAMEA3136719	human gut	0.4727070822953874	4291383994	5962542508	26620136	31934285	245997	47.80151	13.04292	High income	Austria
SAMEA3136720	SAMEA3136720	human gut	0.4769077467272351	3708606599	5256237477	23183643	28258552	110756	47.80151	13.04292	High income	Austria
SAMEA3136721	SAMEA3136721	human gut	0.4778844294675207	4138119736	5874874485	26090197	30396280	273364	47.80151	13.04292	High income	Austria
SAMEA3136722	SAMEA3136722	human gut	0.4730474020010394	3117849335	5374434608	22436550	30617618	91928	47.80151	13.04292	High income	Austria
SAMEA3136723	SAMEA3136723	human gut	0.4838112997712955	3906303641	5734844379	25008958	31187536	251696	47.80151	13.04292	High income	Austria
SAMEA3136724	SAMEA3136724	human gut	0.4337033517082455	3857996199	5954870508	25327784	32767302	191083	47.80151	13.04292	High income	Austria
SAMEA3136725	SAMEA3136725	human gut	0.4429748161668252	3888173887	6235486686	26220285	34555636	282938	47.80151	13.04292	High income	Austria
SAMEA3136726	SAMEA3136726	human gut	0.450624954214305	3565561520	5707545180	24585108	31222562	304283	47.80151	13.04292	High income	Austria
SAMEA3136727	SAMEA3136727	human gut	0.4552527368598624	3681853863	5697872810	24411368	31379390	316904	47.80151	13.04292	High income	Austria
SAMEA3136728	SAMEA3136728	human gut	0.4277563872174081	3597599675	5301119382	23066897	28860345	244344	47.80151	13.04292	High income	Austria
SAMEA3136729	SAMEA3136729	human gut	0.4691401718739762	2246520648	4631097845	17082748	25170549	267000	47.80151	13.04292	High income	Austria
SAMEA3136730	SAMEA3136730	human gut	0.44584597177248775	3473349672	5394534000	22979288	29761002	204495	47.80151	13.04292	High income	Austria
SAMEA3136731	SAMEA3136731	human gut	0.4716659696213108	3200996770	5089989422	21511705	28151802	256597	47.80151	13.04292	High income	Austria
SAMEA3136732	SAMEA3136732	human gut	0.453492576695789	3069846324	4799275613	20331091	26380404	252916	47.80151	13.04292	High income	Austria
SAMEA3136733	SAMEA3136733	human gut	0.4300073567608533	3622931616	5330073760	23369655	29171064	207097	47.80151	13.04292	High income	Austria
SAMEA3136734	SAMEA3136734	human gut	0.44427295497839775	2692734373	4175944271	17824331	23078561	226977	47.80151	13.04292	High income	Austria
SAMEA3136735	SAMEA3136735	human gut	0.4516708956494485	3340918877	4658201002	21130191	25320903	146775	47.80151	13.04292	High income	Austria
SAMEA3136736	SAMEA3136736	human gut	0.4465153182080713	2795354253	4032625247	17988971	22077138	225050	47.80151	13.04292	High income	Austria
SAMEA3136737	SAMEA3136737	human gut	0.4253819174539467	2620079181	3645684389	16695034	20152982	137759	47.80151	13.04292	High income	Austria
SAMEA3136738	SAMEA3136738	human gut	0.4812487710874122	3206103561	4835999683	21155244	26502337	273503	47.80151	13.04292	High income	Austria
SAMEA3136739	SAMEA3136739	human gut	0.4423449458150205	3432652098	4709508874	21594812	24786392	260746	47.80151	13.04292	High income	Austria
SAMEA3136740	SAMEA3136740	human gut	0.4778691438014997	3525971233	5406847458	23469939	29867288	283867	47.80151	13.04292	High income	Austria
SAMEA3136741	SAMEA3136741	human gut	0.4502567907408312	3274115794	5059776250	21400170	27421218	272631	47.80151	13.04292	High income	Austria
SAMEA3136742	SAMEA3136742	human gut	0.4750753483177909	3139682814	5196434410	21413849	28666885	229054	47.80151	13.04292	High income	Austria
SAMEA3136743	SAMEA3136743	human gut	0.4169083872705596	2995096093	4449164619	19169263	24029646	297137	47.80151	13.04292	High income	Austria
SAMEA3136744	SAMEA3136744	human gut	0.44821352733308056	3512868422	5401200091	22917701	29265974	210459	47.80151	13.04292	High income	Austria
SAMEA3136745	SAMEA3136745	human gut	0.4563005222403183	2721405095	4370669263	18183462	23960856	138382	47.80151	13.04292	High income	Austria
SAMEA3136746	SAMEA3136746	human gut	0.4304479539833621	3318408943	5471439051	22457461	30047549	348965	47.80151	13.04292	High income	Austria
SAMEA3136747	SAMEA3136747	human gut	0.4192642444828729	3157746858	5025871310	20901571	27385957	179564	47.80151	13.04292	High income	Austria
SAMEA3136748	SAMEA3136748	human gut	0.4426699326469337	2114536667	3649611221	15009745	20841882	189051	47.80151	13.04292	High income	Austria
SAMEA3136749	SAMEA3136749	human gut	0.4623066866650245	2806839860	4878408862	19546762	25919573	254078	47.80151	13.04292	High income	Austria
SAMEA3136750	SAMEA3136750	human gut	0.4347990275720727	3744828033	6088271346	25218733	33435002	173573	47.80151	13.04292	High income	Austria
SAMEA3136751	SAMEA3136751	human gut	0.4508986831514974	2880892247	4856209896	19716145	26669150	305435	47.80151	13.04292	High income	Austria
SAMEA3136752	SAMEA3136752	human gut	0.4609207863714431	3236845274	5628840356	22438908	30989126	305437	47.80151	13.04292	High income	Austria
SAMEA3136753	SAMEA3136753	human gut	0.4682171876484191	2452458815	4340003232	17418020	24111801	222791	47.80151	13.04292	High income	Austria
SAMEA3136754	SAMEA3136754	human gut	0.464906814417244	3186213752	5538869118	22758243	31102592	283053	47.80151	13.04292	High income	Austria
SAMEA3136755	SAMEA3136755	human gut	0.4184898004722498	2721352091	4386831217	18306579	24012565	246886	47.80151	13.04292	High income	Austria
SAMEA3136756	SAMEA3136756	human gut	0.4247123793319464	2780035242	4561413328	19043729	25268307	195810	47.80151	13.04292	High income	Austria
SAMEA3136757	SAMEA3136757	human gut	0.44082125003545103	3485813815	5666299282	23542134	30901257	195010	47.80151	13.04292	High income	Austria
SAMEA3136758	SAMEA3136758	human gut	0.3963557249432699	3606316766	5554843364	23630284	30224599	97260	47.80151	13.04292	High income	Austria
SAMEA3136759	SAMEA3136759	human gut	0.4834496998994533	2379663960	4238158668	16862969	23342456	288522	47.80151	13.04292	High income	Austria
SAMEA3136760	SAMEA3136760	human gut	0.4626848716014275	2869388395	5217458595	20244538	28931119	268760	47.80151	13.04292	High income	Austria
SAMEA3136761	SAMEA3136761	human gut	0.4611011215875416	4362165719	5838495526	27201713	31359954	290007	47.80151	13.04292	High income	Austria
SAMEA3136762	SAMEA3136762	human gut	0.43901805328524063	3843883870	6222651115	25697125	33990616	186979	47.80151	13.04292	High income	Austria
SAMEA3136763	SAMEA3136763	human gut	0.43586539891722426	4314274045	6833951794	28577157	37265975	237437	47.80151	13.04292	High income	Austria
SAMEA3136764	SAMEA3136764	human gut	0.4292401667727879	3758710332	5997459345	25010104	32798101	188113	47.80151	13.04292	High income	Austria
SAMEA3136765	SAMEA3136765	human gut	0.4811335718264929	3904312685	5884167688	25866920	32515374	148430	47.80151	13.04292	High income	Austria
SAMEA3136766	SAMEA3136766	human gut	0.4332142152177937	3655202482	5529867451	24060224	30612497	146770	47.80151	13.04292	High income	Austria
SAMEA3136767	SAMEA3136767	human gut	0.4982384145441288	2950853704	5127516824	20655079	28512982	175931	47.80151	13.04292	High income	Austria
SAMEA3136768	SAMEA3136768	human gut	0.4889692331960898	3876389218	6932193747	27423069	38598568	39562	47.80151	13.04292	High income	Austria
SAMEA3136769	SAMEA3136769	human gut	0.4633095931421636	2834515856	4950228947	19626523	27314898	90891	47.80151	13.04292	High income	Austria
SAMEA3178936	SAMEA3178936	human gut	0.4353308363998011	3541438677	4578546329	21082413	24401139	215509	47.80151	13.04292	High income	Austria
SAMEA3178937	SAMEA3178937	human gut	0.4509995332328702	3843651359	5187301664	23295037	27657364	326801	47.80151	13.04292	High income	Austria
SAMEA3178938	SAMEA3178938	human gut	0.4696790312912949	3430925392	4754848864	21334263	25711850	261665	47.80151	13.04292	High income	Austria
SAMEA3178939	SAMEA3178939	human gut	0.4549433701603897	2597554520	3868696049	16608578	21103892	244198	47.80151	13.04292	High income	Austria
SAMEA3178940	SAMEA3178940	human gut	0.4192457221849629	2392810492	3348368467	14736293	18044133	163382	47.80151	13.04292	High income	Austria
SAMEA3178941	SAMEA3178941	human gut	0.4317922596952368	2775931950	3951224696	17310449	20792951	254344	47.80151	13.04292	High income	Austria
SAMEA3178942	SAMEA3178942	human gut	0.45019176870997135	2405686464	3549882460	15572145	19733453	173932	47.80151	13.04292	High income	Austria
SAMEA3178943	SAMEA3178943	human gut	0.4399524999254893	3656400691	4886998833	22101073	26044290	344358	47.80151	13.04292	High income	Austria
SAMEA3178944	SAMEA3178944	human gut	0.4770990371668015	3270163090	4577460097	20425025	24771733	292450	47.80151	13.04292	High income	Austria
SAMEA3235149	SAMEA3235149	soil	0.5934064073568268	5534253976	9965044350	47753470	66433629	130319	50.88	-120.35	High income	Canada
SAMEA3235150	SAMEA3235150	soil	0.5903943267996142	5024467655	8898532650	43152602	59323551	124141	50.88	-120.35	High income	Canada
SAMEA3235151	SAMEA3235151	soil	0.5922810614706562	5214190688	9204500700	44773536	61363338	109572	50.88	-120.35	High income	Canada
SAMEA3235152	SAMEA3235152	soil	0.5936447706154615	4740796234	9067582650	41550304	60450551	46654	50.88	-120.35	High income	Canada
SAMEA3235153	SAMEA3235153	soil	0.5931238788692788	4862878586	9217489950	42567559	61449933	48070	50.88	-120.35	High income	Canada
SAMEA3235154	SAMEA3235154	soil	0.5987484673854504	5578858525	10920374850	49182574	72802499	48645	50.88	-120.35	High income	Canada
SAMEA3235155	SAMEA3235155	soil	0.5892509483195673	5613769453	11324640750	50823819	75497605	115812	50.88	-120.35	High income	Canada
SAMEA3235156	SAMEA3235156	soil	0.5913938018502004	4823110817	9764643000	43734224	65097620	103808	50.88	-120.35	High income	Canada
SAMEA3235157	SAMEA3235157	soil	0.5880089166109987	4101863035	8274475050	37155877	55163167	46743	50.88	-120.35	High income	Canada
SAMEA3235158	SAMEA3235158	soil	0.5858113403974715	4828786755	10639680300	44334393	70931202	21163	50.88	-120.35	High income	Canada
SAMEA3235159	SAMEA3235159	soil	0.5868198468926032	4338794225	9519936300	39805830	63466242	12936	50.88	-120.35	High income	Canada
SAMEA3235160	SAMEA3235160	soil	0.588535026983644	4557995876	10003549350	41828681	66690329	18853	50.88	-120.35	High income	Canada
SAMEA3235161	SAMEA3235161	soil	0.5858097689908764	3663891538	10747190100	36368561	71647934	58564	50.88	-120.35	High income	Canada
SAMEA3235162	SAMEA3235162	soil	0.5878406605508459	2838147070	8242086600	28162911	54947244	38336	50.88	-120.35	High income	Canada
SAMEA3235163	SAMEA3235163	soil	0.5918887643343548	3758055375	10957346700	37308027	73048978	40574	50.88	-120.35	High income	Canada
SAMEA3235164	SAMEA3235164	soil	0.5890374038771408	5279324319	10899912450	48931903	72666083	23917	50.88	-120.35	High income	Canada
SAMEA3235165	SAMEA3235165	soil	0.5921986763413835	4578048049	9537506400	42540491	63583376	20089	50.88	-120.35	High income	Canada
SAMEA3235166	SAMEA3235166	soil	0.5853761551253881	4032399436	8258025450	37309198	55053503	21306	50.88	-120.35	High income	Canada
SAMEA3235167	SAMEA3235167	soil	0.5854722736088159	5008695552	10995886650	46089975	73305911	55600	50.88	-120.35	High income	Canada
SAMEA3235168	SAMEA3235168	soil	0.5861952295647394	5186877623	11101320750	47518528	74008805	113241	50.88	-120.35	High income	Canada
SAMEA3235169	SAMEA3235169	soil	0.5804429547612722	3991516772	8489837850	36493066	56598919	101289	50.88	-120.35	High income	Canada
SAMEA3387433	SAMEA3387433	cat gut	0.4717779097105521	3285075006	4369691600	19070567	21848458	151131	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387434	SAMEA3387434	cat gut	0.4677211919985221	4303167390	5720902200	24956858	28604511	166824	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387435	SAMEA3387435	cat gut	0.4819385351335835	4218243154	5295172000	24022010	26475860	216804	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387436	SAMEA3387436	cat gut	0.4835381151966966	4824358974	6056524600	27434751	30282623	195727	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387437	SAMEA3387437	cat gut	0.4818906885026778	3712370455	4662899600	21102335	23314498	156862	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387438	SAMEA3387438	cat gut	0.5274219620430821	1555220436	2301013600	9531598	11505068	104926	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387439	SAMEA3387439	cat gut	0.4970773495697782	2825505488	3961738600	16856198	19808693	174192	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387440	SAMEA3387440	cat gut	0.4885826407007537	3454569352	4684152400	20249064	23420762	139075	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387441	SAMEA3387441	cat gut	0.480556958322978	3868602839	5334408400	22849741	26672042	116659	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387442	SAMEA3387442	cat gut	0.4615335696101245	4676412434	6172508200	26970943	30862541	170587	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387443	SAMEA3387443	cat gut	0.4605780335757655	4056562958	5462743400	23652996	27313717	125753	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387444	SAMEA3387444	cat gut	0.4610733514234475	3824758225	5960195000	23451488	29800975	220958	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387445	SAMEA3387445	cat gut	0.4552679910317714	4047450817	6283566600	24756492	31417833	176022	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387446	SAMEA3387446	cat gut	0.4616218076864397	3137298548	4979636800	19943649	24898184	167461	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387447	SAMEA3387447	cat gut	0.4580931514012197	3903893013	5776116800	23602784	28880584	233748	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387448	SAMEA3387448	cat gut	0.4438434370975923	3898640540	5598444800	23223607	27992224	203589	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387449	SAMEA3387449	cat gut	0.4706061618211904	3452621406	5294515400	21197019	26472577	145203	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387450	SAMEA3387450	cat gut	0.4715253248158685	3954303116	5059573800	22720226	25297869	160357	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387451	SAMEA3387451	cat gut	0.4580193227246343	5023442384	7168338000	29978833	35841690	241268	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387452	SAMEA3387452	cat gut	0.4662780414351209	3558345947	5150672200	21304779	25753361	175589	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387453	SAMEA3387453	cat gut	0.467024141604461	3693858997	5367179800	22144284	26835899	142006	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387454	SAMEA3387454	cat gut	0.4595095315866538	5154328214	7390874000	30749366	36954370	180732	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387455	SAMEA3387455	cat gut	0.459524827438334	3131452305	4440480600	18596751	22202403	148179	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387456	SAMEA3387456	cat gut	0.4620595564625796	4404231739	6257247800	26159387	31286239	211569	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387457	SAMEA3387457	cat gut	0.4558407950446478	4277036826	6541906400	26048982	32709532	201088	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
SAMEA3387458	SAMEA3387458	cat gut	0.43558286501847626	4084082446	5993831200	24356758	29969156	107360	52.8	-0.8	High income	United Kingdom of Great Britain and Northern Ireland
